IDMOV;MOV_SOLI;CRIACAO_SOLI;CUSTO_SOLI;EMISSAO_SOLI;CRIACAO_SOLI;APROVADO;DT_APROVADO_SOLI;APROVACAO_SOLI;CODTMV;NUMEROMOV;IDMOV;DATACRIACAO;VALORBRUTO;NOMEFANTASIA;CODCCUSTO;DATAEMISSAO;USUARIOCRIACAO;APROVADO;DATAAPROVACAO;CODUSUARIO;QTD_APROVACOES;VALOR_BRUTO_ITM;CODIGOPRD;NOMEFANTASIA;CONCLUIDO;CODFILIAL;CODCOLIGADA;NOME CODCOLIGADA;MOTIVO;HISTORICO;QUANTIDADE TOTAL;PREÇO ORÇADO;REGULARIZAÇÃO
1532;1.1.18;10/02/2023;3.0001.05;10/02/2023;julio.cavalcante;S;13/02/2023;bernardo.ferola;1.1.21;000114;2565;10/04/2023;52335;H&L PRE-MOLDADOS EIRELI - EPP;3.0001.05;10/04/2023;marcelo.noronha;S;18/08/2023;Ramon;2;778;MCPM.001.002.0290;CAIXA PREMOLDADA EM CONCRETO COM TAMPA SEM FUNDO  80 X 80 X 40CM - NBR 16085;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;oc desaprovada dia 16/08/2023 p/ atualização de data de entrega, de 05/05/2023 p/ 25/09/2023;2;391,930;Formato Inválido
1532;1.1.18;10/02/2023;3.0001.05;10/02/2023;julio.cavalcante;S;13/02/2023;bernardo.ferola;1.1.21;000114;2565;10/04/2023;52335;H&L PRE-MOLDADOS EIRELI - EPP;3.0001.05;10/04/2023;marcelo.noronha;S;18/08/2023;Ramon;2;1556;MCPM.001.002.0290;CAIXA PREMOLDADA EM CONCRETO COM TAMPA SEM FUNDO  80 X 80 X 40CM - NBR 16085;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;oc desaprovada dia 16/08/2023 p/ atualização de data de entrega, de 05/05/2023 p/ 25/09/2023;4;391,930;Formato Inválido
1532;1.1.18;10/02/2023;3.0001.05;10/02/2023;julio.cavalcante;S;13/02/2023;bernardo.ferola;1.1.21;000114;2565;10/04/2023;52335;H&L PRE-MOLDADOS EIRELI - EPP;3.0001.05;10/04/2023;marcelo.noronha;S;18/08/2023;Ramon;2;420;MCPM.001.002.0296;CAIXA PREMOLDADA DE PASSAGEM 100 X 100 X 50CM SEM TAMPA COM FUNDO - NBR 16085;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;oc desaprovada dia 16/08/2023 p/ atualização de data de entrega, de 05/05/2023 p/ 25/09/2023;1;711,930;Formato Inválido
1532;1.1.18;10/02/2023;3.0001.05;10/02/2023;julio.cavalcante;S;13/02/2023;bernardo.ferola;1.1.21;000114;2565;10/04/2023;52335;H&L PRE-MOLDADOS EIRELI - EPP;3.0001.05;10/04/2023;marcelo.noronha;S;18/08/2023;Ramon;2;1816;MCPM.001.002.0298;CAIXA PREMOLDADA EM CONCRETO COM TAMPA COM FUNDO  40 X 40 X 60CM - NBR 16085;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;oc desaprovada dia 16/08/2023 p/ atualização de data de entrega, de 05/05/2023 p/ 25/09/2023;8;270,380;Formato Inválido
1532;1.1.18;10/02/2023;3.0001.05;10/02/2023;julio.cavalcante;S;13/02/2023;bernardo.ferola;1.1.21;000114;2565;10/04/2023;52335;H&L PRE-MOLDADOS EIRELI - EPP;3.0001.05;10/04/2023;marcelo.noronha;S;18/08/2023;Ramon;2;376;MCPM.001.002.0359;CAIXA PREMOLDADA EM CONCRETO SEM TAMPA SEM FUNDO 80 X 80 X 40CM - NBR 16085;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;oc desaprovada dia 16/08/2023 p/ atualização de data de entrega, de 05/05/2023 p/ 25/09/2023;2;359,010;Formato Inválido
1532;1.1.18;10/02/2023;3.0001.05;10/02/2023;julio.cavalcante;S;13/02/2023;bernardo.ferola;1.1.21;000114;2565;10/04/2023;52335;H&L PRE-MOLDADOS EIRELI - EPP;3.0001.05;10/04/2023;marcelo.noronha;S;18/08/2023;Ramon;2;3451;MFEF.001.005.0006;TAMPA DE CONCRETO REDONDA DN 60CM E=5CM COM CAIXILHO - NBR 9062;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;oc desaprovada dia 16/08/2023 p/ atualização de data de entrega, de 05/05/2023 p/ 25/09/2023;29;145,070;Formato Inválido
1554;1.1.18;13/02/2023;3.0001.05;13/02/2023;julio.cavalcante;S;13/02/2023;bernardo.ferola;1.1.21;000114;2565;10/04/2023;52335;H&L PRE-MOLDADOS EIRELI - EPP;3.0001.05;10/04/2023;marcelo.noronha;S;18/08/2023;Ramon;2;690;MANE.001.001.0001;ANEL PRE-MOLDADO DE CONCRETO SEM DEGRAU  60 X 30CM E=5CM - NBR 16085;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;oc desaprovada dia 16/08/2023 p/ atualização de data de entrega, de 05/05/2023 p/ 25/09/2023;10;57,830;Formato Inválido
1554;1.1.18;13/02/2023;3.0001.05;13/02/2023;julio.cavalcante;S;13/02/2023;bernardo.ferola;1.1.21;000114;2565;10/04/2023;52335;H&L PRE-MOLDADOS EIRELI - EPP;3.0001.05;10/04/2023;marcelo.noronha;S;18/08/2023;Ramon;2;460;MANE.001.001.0003;ANEL PRE-MOLDADO DE CONCRETO SEM DEGRAU  60 X 10CM E=5CM - NBR 16085;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;oc desaprovada dia 16/08/2023 p/ atualização de data de entrega, de 05/05/2023 p/ 25/09/2023;20;57,830;Formato Inválido
1554;1.1.18;13/02/2023;3.0001.05;13/02/2023;julio.cavalcante;S;13/02/2023;bernardo.ferola;1.1.21;000114;2565;10/04/2023;52335;H&L PRE-MOLDADOS EIRELI - EPP;3.0001.05;10/04/2023;marcelo.noronha;S;18/08/2023;Ramon;2;780;MANE.001.001.0004;ANEL PRE-MOLDADO DE CONCRETO SEM DEGRAU  60 X 20CM E=5CM - NBR 16085;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;oc desaprovada dia 16/08/2023 p/ atualização de data de entrega, de 05/05/2023 p/ 25/09/2023;15;57,830;Formato Inválido
1554;1.1.18;13/02/2023;3.0001.05;13/02/2023;julio.cavalcante;S;13/02/2023;bernardo.ferola;1.1.21;000114;2565;10/04/2023;52335;H&L PRE-MOLDADOS EIRELI - EPP;3.0001.05;10/04/2023;marcelo.noronha;S;18/08/2023;Ramon;2;298;MANE.001.001.0078;ANEL PRE-MOLDADO DE CONCRETO SEM DEGRAU 110 X 20CM E=5CM - NBR 16085;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;oc desaprovada dia 16/08/2023 p/ atualização de data de entrega, de 05/05/2023 p/ 25/09/2023;2;198,000;Formato Inválido
1554;1.1.18;13/02/2023;3.0001.05;13/02/2023;julio.cavalcante;S;13/02/2023;bernardo.ferola;1.1.21;000114;2565;10/04/2023;52335;H&L PRE-MOLDADOS EIRELI - EPP;3.0001.05;10/04/2023;marcelo.noronha;S;18/08/2023;Ramon;2;1345;MANE.001.001.0095;ANEL PRE-MOLDADO DE CONCRETO SEM DEGRAU 110 X 50CM E=5CM - NBR 16085;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;oc desaprovada dia 16/08/2023 p/ atualização de data de entrega, de 05/05/2023 p/ 25/09/2023;5;198,000;Formato Inválido
1554;1.1.18;13/02/2023;3.0001.05;13/02/2023;julio.cavalcante;S;13/02/2023;bernardo.ferola;1.1.21;000114;2565;10/04/2023;52335;H&L PRE-MOLDADOS EIRELI - EPP;3.0001.05;10/04/2023;marcelo.noronha;S;18/08/2023;Ramon;2;13392;MCPM.001.001.0067;CAIXA PREMOLDADA SIFONADA D= 60CM CAP.100L COM TAMPA CONCRETO;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;oc desaprovada dia 16/08/2023 p/ atualização de data de entrega, de 05/05/2023 p/ 25/09/2023;48;332,310;Formato Inválido
1554;1.1.18;13/02/2023;3.0001.05;13/02/2023;julio.cavalcante;S;13/02/2023;bernardo.ferola;1.1.21;000114;2565;10/04/2023;52335;H&L PRE-MOLDADOS EIRELI - EPP;3.0001.05;10/04/2023;marcelo.noronha;S;18/08/2023;Ramon;2;5568;MCPM.001.001.0068;CAIXA PREMOLDADA SIFONADA D= 60CM CAP.181L COM TAMPA CONCRETO;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;oc desaprovada dia 16/08/2023 p/ atualização de data de entrega, de 05/05/2023 p/ 25/09/2023;16;414,500;Formato Inválido
1554;1.1.18;13/02/2023;3.0001.05;13/02/2023;julio.cavalcante;S;13/02/2023;bernardo.ferola;1.1.21;000114;2565;10/04/2023;52335;H&L PRE-MOLDADOS EIRELI - EPP;3.0001.05;10/04/2023;marcelo.noronha;S;18/08/2023;Ramon;2;115;MCPM.001.001.0070;CAIXA PREMOLDADA SIFONADA D= 30CM CAP.31L COM TAMPA CONCRETO;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;oc desaprovada dia 16/08/2023 p/ atualização de data de entrega, de 05/05/2023 p/ 25/09/2023;1;85,000;Formato Inválido
1554;1.1.18;13/02/2023;3.0001.05;13/02/2023;julio.cavalcante;S;13/02/2023;bernardo.ferola;1.1.21;000114;2565;10/04/2023;52335;H&L PRE-MOLDADOS EIRELI - EPP;3.0001.05;10/04/2023;marcelo.noronha;S;18/08/2023;Ramon;2;2646;MCPM.001.002.0024;CAIXA PREMOLDADA DE PASSAGEM CIRCULAR DN= 60CM H= 40CM - NBR 16085;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;oc desaprovada dia 16/08/2023 p/ atualização de data de entrega, de 05/05/2023 p/ 25/09/2023;27;116,630;Formato Inválido
1554;1.1.18;13/02/2023;3.0001.05;13/02/2023;julio.cavalcante;S;13/02/2023;bernardo.ferola;1.1.21;000114;2565;10/04/2023;52335;H&L PRE-MOLDADOS EIRELI - EPP;3.0001.05;10/04/2023;marcelo.noronha;S;18/08/2023;Ramon;2;2178;MCPM.001.002.0028;CAIXA PREMOLDADA DE PASSAGEM 107 X 50 X 52CM - R2 - NBR 16085;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;oc desaprovada dia 16/08/2023 p/ atualização de data de entrega, de 05/05/2023 p/ 25/09/2023;11;506,400;Formato Inválido
1554;1.1.18;13/02/2023;3.0001.05;13/02/2023;julio.cavalcante;S;13/02/2023;bernardo.ferola;1.1.21;000114;2565;10/04/2023;52335;H&L PRE-MOLDADOS EIRELI - EPP;3.0001.05;10/04/2023;marcelo.noronha;S;18/08/2023;Ramon;2;14232;MCPM.001.002.0081;CAIXA PREMOLDADA DE PASSAGEM 160 X 120 X 130CM - R3 - NBR 16085;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;oc desaprovada dia 16/08/2023 p/ atualização de data de entrega, de 05/05/2023 p/ 25/09/2023;6;2812,200;Formato Inválido
1554;1.1.18;13/02/2023;3.0001.05;13/02/2023;julio.cavalcante;S;13/02/2023;bernardo.ferola;1.1.21;000114;2565;10/04/2023;52335;H&L PRE-MOLDADOS EIRELI - EPP;3.0001.05;10/04/2023;marcelo.noronha;S;18/08/2023;Ramon;2;1645;MCPM.001.002.0223;CAIXA PREMOLDADA DE PASSAGEM CIRCULAR DN=110CM H=40CM COM FUNDO SEM TAMPA - NBR 16085;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;oc desaprovada dia 16/08/2023 p/ atualização de data de entrega, de 05/05/2023 p/ 25/09/2023;5;466,650;Formato Inválido
1554;1.1.18;13/02/2023;3.0001.05;13/02/2023;julio.cavalcante;S;13/02/2023;bernardo.ferola;1.1.21;000114;2565;10/04/2023;52335;H&L PRE-MOLDADOS EIRELI - EPP;3.0001.05;10/04/2023;marcelo.noronha;S;18/08/2023;Ramon;2;589;MCPM.001.002.0273;CAIXA PREMOLDADA DE PASSAGEM 100 X 100 X 50CM COM TAMPA  SEM FUNDO - NBR 16085;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;oc desaprovada dia 16/08/2023 p/ atualização de data de entrega, de 05/05/2023 p/ 25/09/2023;1;901,930;Formato Inválido
1554;1.1.18;13/02/2023;3.0001.05;13/02/2023;julio.cavalcante;S;13/02/2023;bernardo.ferola;1.1.21;000114;2565;10/04/2023;52335;H&L PRE-MOLDADOS EIRELI - EPP;3.0001.05;10/04/2023;marcelo.noronha;S;18/08/2023;Ramon;2;778;MCPM.001.002.0290;CAIXA PREMOLDADA EM CONCRETO COM TAMPA SEM FUNDO  80 X 80 X 40CM - NBR 16085;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;oc desaprovada dia 16/08/2023 p/ atualização de data de entrega, de 05/05/2023 p/ 25/09/2023;2;391,930;Formato Inválido
1554;1.1.18;13/02/2023;3.0001.05;13/02/2023;julio.cavalcante;S;13/02/2023;bernardo.ferola;1.1.21;000114;2565;10/04/2023;52335;H&L PRE-MOLDADOS EIRELI - EPP;3.0001.05;10/04/2023;marcelo.noronha;S;18/08/2023;Ramon;2;1556;MCPM.001.002.0290;CAIXA PREMOLDADA EM CONCRETO COM TAMPA SEM FUNDO  80 X 80 X 40CM - NBR 16085;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;oc desaprovada dia 16/08/2023 p/ atualização de data de entrega, de 05/05/2023 p/ 25/09/2023;4;391,930;Formato Inválido
1554;1.1.18;13/02/2023;3.0001.05;13/02/2023;julio.cavalcante;S;13/02/2023;bernardo.ferola;1.1.21;000114;2565;10/04/2023;52335;H&L PRE-MOLDADOS EIRELI - EPP;3.0001.05;10/04/2023;marcelo.noronha;S;18/08/2023;Ramon;2;420;MCPM.001.002.0296;CAIXA PREMOLDADA DE PASSAGEM 100 X 100 X 50CM SEM TAMPA COM FUNDO - NBR 16085;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;oc desaprovada dia 16/08/2023 p/ atualização de data de entrega, de 05/05/2023 p/ 25/09/2023;1;711,930;Formato Inválido
1554;1.1.18;13/02/2023;3.0001.05;13/02/2023;julio.cavalcante;S;13/02/2023;bernardo.ferola;1.1.21;000114;2565;10/04/2023;52335;H&L PRE-MOLDADOS EIRELI - EPP;3.0001.05;10/04/2023;marcelo.noronha;S;18/08/2023;Ramon;2;1816;MCPM.001.002.0298;CAIXA PREMOLDADA EM CONCRETO COM TAMPA COM FUNDO  40 X 40 X 60CM - NBR 16085;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;oc desaprovada dia 16/08/2023 p/ atualização de data de entrega, de 05/05/2023 p/ 25/09/2023;8;270,380;Formato Inválido
1554;1.1.18;13/02/2023;3.0001.05;13/02/2023;julio.cavalcante;S;13/02/2023;bernardo.ferola;1.1.21;000114;2565;10/04/2023;52335;H&L PRE-MOLDADOS EIRELI - EPP;3.0001.05;10/04/2023;marcelo.noronha;S;18/08/2023;Ramon;2;376;MCPM.001.002.0359;CAIXA PREMOLDADA EM CONCRETO SEM TAMPA SEM FUNDO 80 X 80 X 40CM - NBR 16085;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;oc desaprovada dia 16/08/2023 p/ atualização de data de entrega, de 05/05/2023 p/ 25/09/2023;2;359,010;Formato Inválido
1554;1.1.18;13/02/2023;3.0001.05;13/02/2023;julio.cavalcante;S;13/02/2023;bernardo.ferola;1.1.21;000114;2565;10/04/2023;52335;H&L PRE-MOLDADOS EIRELI - EPP;3.0001.05;10/04/2023;marcelo.noronha;S;18/08/2023;Ramon;2;3451;MFEF.001.005.0006;TAMPA DE CONCRETO REDONDA DN 60CM E=5CM COM CAIXILHO - NBR 9062;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;oc desaprovada dia 16/08/2023 p/ atualização de data de entrega, de 05/05/2023 p/ 25/09/2023;29;145,070;Formato Inválido
1631;1.1.18;22/02/2023;3.0001.05;22/02/2023;julio.cavalcante;S;23/02/2023;bernardo.ferola;1.1.21;000114;2565;10/04/2023;52335;H&L PRE-MOLDADOS EIRELI - EPP;3.0001.05;10/04/2023;marcelo.noronha;S;18/08/2023;Ramon;2;690;MANE.001.001.0001;ANEL PRE-MOLDADO DE CONCRETO SEM DEGRAU  60 X 30CM E=5CM - NBR 16085;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;oc desaprovada dia 16/08/2023 p/ atualização de data de entrega, de 05/05/2023 p/ 25/09/2023;10;57,830;Formato Inválido
1631;1.1.18;22/02/2023;3.0001.05;22/02/2023;julio.cavalcante;S;23/02/2023;bernardo.ferola;1.1.21;000114;2565;10/04/2023;52335;H&L PRE-MOLDADOS EIRELI - EPP;3.0001.05;10/04/2023;marcelo.noronha;S;18/08/2023;Ramon;2;460;MANE.001.001.0003;ANEL PRE-MOLDADO DE CONCRETO SEM DEGRAU  60 X 10CM E=5CM - NBR 16085;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;oc desaprovada dia 16/08/2023 p/ atualização de data de entrega, de 05/05/2023 p/ 25/09/2023;20;57,830;Formato Inválido
1631;1.1.18;22/02/2023;3.0001.05;22/02/2023;julio.cavalcante;S;23/02/2023;bernardo.ferola;1.1.21;000114;2565;10/04/2023;52335;H&L PRE-MOLDADOS EIRELI - EPP;3.0001.05;10/04/2023;marcelo.noronha;S;18/08/2023;Ramon;2;780;MANE.001.001.0004;ANEL PRE-MOLDADO DE CONCRETO SEM DEGRAU  60 X 20CM E=5CM - NBR 16085;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;oc desaprovada dia 16/08/2023 p/ atualização de data de entrega, de 05/05/2023 p/ 25/09/2023;15;57,830;Formato Inválido
1631;1.1.18;22/02/2023;3.0001.05;22/02/2023;julio.cavalcante;S;23/02/2023;bernardo.ferola;1.1.21;000114;2565;10/04/2023;52335;H&L PRE-MOLDADOS EIRELI - EPP;3.0001.05;10/04/2023;marcelo.noronha;S;18/08/2023;Ramon;2;298;MANE.001.001.0078;ANEL PRE-MOLDADO DE CONCRETO SEM DEGRAU 110 X 20CM E=5CM - NBR 16085;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;oc desaprovada dia 16/08/2023 p/ atualização de data de entrega, de 05/05/2023 p/ 25/09/2023;2;198,000;Formato Inválido
1631;1.1.18;22/02/2023;3.0001.05;22/02/2023;julio.cavalcante;S;23/02/2023;bernardo.ferola;1.1.21;000114;2565;10/04/2023;52335;H&L PRE-MOLDADOS EIRELI - EPP;3.0001.05;10/04/2023;marcelo.noronha;S;18/08/2023;Ramon;2;1345;MANE.001.001.0095;ANEL PRE-MOLDADO DE CONCRETO SEM DEGRAU 110 X 50CM E=5CM - NBR 16085;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;oc desaprovada dia 16/08/2023 p/ atualização de data de entrega, de 05/05/2023 p/ 25/09/2023;5;198,000;Formato Inválido
1631;1.1.18;22/02/2023;3.0001.05;22/02/2023;julio.cavalcante;S;23/02/2023;bernardo.ferola;1.1.21;000114;2565;10/04/2023;52335;H&L PRE-MOLDADOS EIRELI - EPP;3.0001.05;10/04/2023;marcelo.noronha;S;18/08/2023;Ramon;2;13392;MCPM.001.001.0067;CAIXA PREMOLDADA SIFONADA D= 60CM CAP.100L COM TAMPA CONCRETO;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;oc desaprovada dia 16/08/2023 p/ atualização de data de entrega, de 05/05/2023 p/ 25/09/2023;48;332,310;Formato Inválido
1631;1.1.18;22/02/2023;3.0001.05;22/02/2023;julio.cavalcante;S;23/02/2023;bernardo.ferola;1.1.21;000114;2565;10/04/2023;52335;H&L PRE-MOLDADOS EIRELI - EPP;3.0001.05;10/04/2023;marcelo.noronha;S;18/08/2023;Ramon;2;5568;MCPM.001.001.0068;CAIXA PREMOLDADA SIFONADA D= 60CM CAP.181L COM TAMPA CONCRETO;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;oc desaprovada dia 16/08/2023 p/ atualização de data de entrega, de 05/05/2023 p/ 25/09/2023;16;414,500;Formato Inválido
1631;1.1.18;22/02/2023;3.0001.05;22/02/2023;julio.cavalcante;S;23/02/2023;bernardo.ferola;1.1.21;000114;2565;10/04/2023;52335;H&L PRE-MOLDADOS EIRELI - EPP;3.0001.05;10/04/2023;marcelo.noronha;S;18/08/2023;Ramon;2;115;MCPM.001.001.0070;CAIXA PREMOLDADA SIFONADA D= 30CM CAP.31L COM TAMPA CONCRETO;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;oc desaprovada dia 16/08/2023 p/ atualização de data de entrega, de 05/05/2023 p/ 25/09/2023;1;85,000;Formato Inválido
1631;1.1.18;22/02/2023;3.0001.05;22/02/2023;julio.cavalcante;S;23/02/2023;bernardo.ferola;1.1.21;000114;2565;10/04/2023;52335;H&L PRE-MOLDADOS EIRELI - EPP;3.0001.05;10/04/2023;marcelo.noronha;S;18/08/2023;Ramon;2;2646;MCPM.001.002.0024;CAIXA PREMOLDADA DE PASSAGEM CIRCULAR DN= 60CM H= 40CM - NBR 16085;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;oc desaprovada dia 16/08/2023 p/ atualização de data de entrega, de 05/05/2023 p/ 25/09/2023;27;116,630;Formato Inválido
1631;1.1.18;22/02/2023;3.0001.05;22/02/2023;julio.cavalcante;S;23/02/2023;bernardo.ferola;1.1.21;000114;2565;10/04/2023;52335;H&L PRE-MOLDADOS EIRELI - EPP;3.0001.05;10/04/2023;marcelo.noronha;S;18/08/2023;Ramon;2;2178;MCPM.001.002.0028;CAIXA PREMOLDADA DE PASSAGEM 107 X 50 X 52CM - R2 - NBR 16085;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;oc desaprovada dia 16/08/2023 p/ atualização de data de entrega, de 05/05/2023 p/ 25/09/2023;11;506,400;Formato Inválido
1631;1.1.18;22/02/2023;3.0001.05;22/02/2023;julio.cavalcante;S;23/02/2023;bernardo.ferola;1.1.21;000114;2565;10/04/2023;52335;H&L PRE-MOLDADOS EIRELI - EPP;3.0001.05;10/04/2023;marcelo.noronha;S;18/08/2023;Ramon;2;14232;MCPM.001.002.0081;CAIXA PREMOLDADA DE PASSAGEM 160 X 120 X 130CM - R3 - NBR 16085;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;oc desaprovada dia 16/08/2023 p/ atualização de data de entrega, de 05/05/2023 p/ 25/09/2023;6;2812,200;Formato Inválido
1631;1.1.18;22/02/2023;3.0001.05;22/02/2023;julio.cavalcante;S;23/02/2023;bernardo.ferola;1.1.21;000114;2565;10/04/2023;52335;H&L PRE-MOLDADOS EIRELI - EPP;3.0001.05;10/04/2023;marcelo.noronha;S;18/08/2023;Ramon;2;1645;MCPM.001.002.0223;CAIXA PREMOLDADA DE PASSAGEM CIRCULAR DN=110CM H=40CM COM FUNDO SEM TAMPA - NBR 16085;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;oc desaprovada dia 16/08/2023 p/ atualização de data de entrega, de 05/05/2023 p/ 25/09/2023;5;466,650;Formato Inválido
1631;1.1.18;22/02/2023;3.0001.05;22/02/2023;julio.cavalcante;S;23/02/2023;bernardo.ferola;1.1.21;000114;2565;10/04/2023;52335;H&L PRE-MOLDADOS EIRELI - EPP;3.0001.05;10/04/2023;marcelo.noronha;S;18/08/2023;Ramon;2;589;MCPM.001.002.0273;CAIXA PREMOLDADA DE PASSAGEM 100 X 100 X 50CM COM TAMPA  SEM FUNDO - NBR 16085;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;oc desaprovada dia 16/08/2023 p/ atualização de data de entrega, de 05/05/2023 p/ 25/09/2023;1;901,930;Formato Inválido
1631;1.1.18;22/02/2023;3.0001.05;22/02/2023;julio.cavalcante;S;23/02/2023;bernardo.ferola;1.1.21;000114;2565;10/04/2023;52335;H&L PRE-MOLDADOS EIRELI - EPP;3.0001.05;10/04/2023;marcelo.noronha;S;18/08/2023;Ramon;2;778;MCPM.001.002.0290;CAIXA PREMOLDADA EM CONCRETO COM TAMPA SEM FUNDO  80 X 80 X 40CM - NBR 16085;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;oc desaprovada dia 16/08/2023 p/ atualização de data de entrega, de 05/05/2023 p/ 25/09/2023;2;391,930;Formato Inválido
1631;1.1.18;22/02/2023;3.0001.05;22/02/2023;julio.cavalcante;S;23/02/2023;bernardo.ferola;1.1.21;000114;2565;10/04/2023;52335;H&L PRE-MOLDADOS EIRELI - EPP;3.0001.05;10/04/2023;marcelo.noronha;S;18/08/2023;Ramon;2;1556;MCPM.001.002.0290;CAIXA PREMOLDADA EM CONCRETO COM TAMPA SEM FUNDO  80 X 80 X 40CM - NBR 16085;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;oc desaprovada dia 16/08/2023 p/ atualização de data de entrega, de 05/05/2023 p/ 25/09/2023;4;391,930;Formato Inválido
1631;1.1.18;22/02/2023;3.0001.05;22/02/2023;julio.cavalcante;S;23/02/2023;bernardo.ferola;1.1.21;000114;2565;10/04/2023;52335;H&L PRE-MOLDADOS EIRELI - EPP;3.0001.05;10/04/2023;marcelo.noronha;S;18/08/2023;Ramon;2;420;MCPM.001.002.0296;CAIXA PREMOLDADA DE PASSAGEM 100 X 100 X 50CM SEM TAMPA COM FUNDO - NBR 16085;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;oc desaprovada dia 16/08/2023 p/ atualização de data de entrega, de 05/05/2023 p/ 25/09/2023;1;711,930;Formato Inválido
1631;1.1.18;22/02/2023;3.0001.05;22/02/2023;julio.cavalcante;S;23/02/2023;bernardo.ferola;1.1.21;000114;2565;10/04/2023;52335;H&L PRE-MOLDADOS EIRELI - EPP;3.0001.05;10/04/2023;marcelo.noronha;S;18/08/2023;Ramon;2;1816;MCPM.001.002.0298;CAIXA PREMOLDADA EM CONCRETO COM TAMPA COM FUNDO  40 X 40 X 60CM - NBR 16085;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;oc desaprovada dia 16/08/2023 p/ atualização de data de entrega, de 05/05/2023 p/ 25/09/2023;8;270,380;Formato Inválido
1631;1.1.18;22/02/2023;3.0001.05;22/02/2023;julio.cavalcante;S;23/02/2023;bernardo.ferola;1.1.21;000114;2565;10/04/2023;52335;H&L PRE-MOLDADOS EIRELI - EPP;3.0001.05;10/04/2023;marcelo.noronha;S;18/08/2023;Ramon;2;376;MCPM.001.002.0359;CAIXA PREMOLDADA EM CONCRETO SEM TAMPA SEM FUNDO 80 X 80 X 40CM - NBR 16085;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;oc desaprovada dia 16/08/2023 p/ atualização de data de entrega, de 05/05/2023 p/ 25/09/2023;2;359,010;Formato Inválido
1631;1.1.18;22/02/2023;3.0001.05;22/02/2023;julio.cavalcante;S;23/02/2023;bernardo.ferola;1.1.21;000114;2565;10/04/2023;52335;H&L PRE-MOLDADOS EIRELI - EPP;3.0001.05;10/04/2023;marcelo.noronha;S;18/08/2023;Ramon;2;3451;MFEF.001.005.0006;TAMPA DE CONCRETO REDONDA DN 60CM E=5CM COM CAIXILHO - NBR 9062;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;oc desaprovada dia 16/08/2023 p/ atualização de data de entrega, de 05/05/2023 p/ 25/09/2023;29;145,070;Formato Inválido
